caller,total_calls,short_call,unanswered,unique_ca,mean_duration,pct_weekend,pct_daytime,unique_called_ratio,short_call_count,fraud_ratio,label,POST_CODE,credit_score_cat,short_call_ratio,cluster,pca1,pca2,anomaly_flag,prediction,anomaly_score,Caller Country,Caller Operator
491691836264,27,18,2,21,300.064682,0.473240918,0.82065562,1,18,0.666667,0,714549,3,0.666667,3,504924.5041,21.21602957,0,Normal,-0.113058204,Germany,O2 DE
918243640270,25,17,2,20,327.374363,0.392487724,0.491789627,1,17,0.68,0,402346,4,0.68,1,-647197.4049,-15.67999806,0,Normal,-0.186566794,India,Airtel
491581793230,26,18,2,20,330.917863,0.234319383,0.888062988,1,18,0.692308,0,528649,4,0.692308,4,-781609.105,6.82168199,0,Normal,-0.19201902,Germany,O2 DE
919141509377,25,17,2,20,250.950658,0.286256525,0.868649613,1,17,0.68,0,797640,1,0.68,0,-577863.2831,14.58932683,0,Normal,-0.16243342,India,Jio
61447759655,27,18,2,21,349.944514,0.671793034,0.858693733,1,18,0.666667,0,797385,4,0.666667,3,221618.1168,23.76525304,0,Normal,-0.112692257,Australia,Vodafone AU
13030762091,27,18,2,21,345.106194,0.626007819,0.373976348,1,18,0.666667,0,573870,4,0.666667,4,-173746.8144,-15.60325324,0,Normal,-0.101381859,Canada,Telus
15300505739,28,19,2,22,323.920463,0.655772265,0.443833771,1,19,0.678571,0,599250,1,0.678571,3,-412274.0536,-15.24615224,0,Normal,-0.185683856,Canada,Bell
61498027148,26,18,2,20,339.640858,0.768535855,0.537517982,1,18,0.692308,0,666931,2,0.692308,1,-576718.3576,12.66262604,0,Normal,-0.13402549,Australia,Optus
916602564347,25,17,2,20,316.547637,0.745915331,0.643483733,1,17,0.68,0,615856,1,0.68,2,743881.214,21.58899776,0,Normal,-0.123366261,India,Jio
61415668633,25,17,2,20,279.09765,0.177967766,0.438166498,1,17,0.68,0,720967,2,0.68,0,145678.019,-18.62912668,0,Normal,-0.168662771,Australia,Optus
491704098366,27,18,2,21,329.751814,0.753747616,0.288415155,1,18,0.666667,0,795984,2,0.666667,0,-209375.2323,1.91464717,0,Normal,-0.153939723,Germany,Vodafone DE
15043772942,30,21,3,24,334.912747,0.679425904,0.224040706,1,21,0.7,0,435690,3,0.7,4,980670.224,-18.82679937,0,Normal,-0.10031514,USA,T-Mobile
966567374605,30,21,3,24,271.061309,0.612860672,0.767293057,1,21,0.7,0,834430,1,0.7,1,713557.5933,11.36977315,0,Normal,-0.170089822,Saudi Arabia,STC
18762086567,28,19,2,22,289.106309,0.469491104,0.398127909,1,19,0.678571,0,830203,2,0.678571,4,-212455.0924,-18.45496583,0,Normal,-0.124773352,Canada,Bell
61404729277,26,18,2,20,270.976634,0.66305091,0.336958548,1,18,0.692308,0,782872,1,0.692308,2,451915.0236,3.78410485,0,Normal,-0.132168219,Australia,Optus
13526620157,25,17,2,20,261.734685,0.460804625,0.436940073,1,17,0.68,0,554894,2,0.68,3,-509997.9932,-19.05987291,0,Normal,-0.16033552,Canada,Rogers
447926176475,25,17,2,20,261.662763,0.185436094,0.648986529,1,17,0.68,0,634510,2,0.68,0,173700.9819,24.36746678,0,Normal,-0.152050163,UK,Vodafone UK
966509267649,25,17,2,20,282.522897,0.599637702,0.803547342,1,17,0.68,0,663621,2,0.68,3,625735.8745,-24.01268058,0,Normal,-0.144393984,Saudi Arabia,STC
61487189813,25,17,2,20,268.066417,0.519371825,0.325956289,1,17,0.68,0,681667,4,0.68,2,-753909.3936,-18.55920047,0,Normal,-0.17937701,Australia,Vodafone AU
12908401184,29,20,2,23,267.16032,0.783972169,0.660711557,1,20,0.689655,0,360400,3,0.689655,0,892429.2318,0.97215358,0,Normal,-0.121719818,USA,AT&T
966567297585,29,20,2,23,301.059035,0.581551216,0.663831898,1,20,0.689655,0,146908,2,0.689655,0,-623852.6979,-10.01453852,0,Normal,-0.11673722,Saudi Arabia,Zain KSA
18178395429,25,17,2,20,304.984861,0.28247211,0.654838258,1,17,0.68,0,271252,4,0.68,3,-833491.8477,-12.29103033,0,Normal,-0.157465664,USA,AT&T
966538314359,30,21,3,24,332.050821,0.523461285,0.493780531,1,21,0.7,0,260947,3,0.7,3,-242116.1976,23.20088506,0,Normal,-0.175250231,Saudi Arabia,Zain KSA
447181861515,27,18,2,21,264.632963,0.658668156,0.391552751,1,18,0.666667,0,202704,4,0.666667,1,-242735.2972,-19.74986353,0,Normal,-0.107436414,UK,O2
17404971859,29,20,2,23,277.105397,0.169346307,0.2335743,1,20,0.689655,0,433443,4,0.689655,1,-309654.2238,12.06485692,0,Normal,-0.103199972,USA,AT&T
61489679240,29,20,2,23,321.322266,0.560294054,0.2998691,1,20,0.689655,0,695130,3,0.689655,0,836883.2875,6.9596745,0,Normal,-0.16298493,Australia,Vodafone AU
14569672757,27,18,2,21,277.582297,0.399435558,0.859173907,1,18,0.666667,0,953565,2,0.666667,2,271270.4965,-20.65288575,0,Normal,-0.16943385,Canada,Telus
15211113129,25,17,2,20,324.340946,0.487911842,0.544995373,1,17,0.68,0,111214,4,0.68,4,864882.8377,-18.1785809,0,Normal,-0.15021948,Canada,Rogers
966561609306,29,20,2,23,324.966795,0.270958373,0.717288206,1,20,0.689655,0,963359,1,0.689655,4,-102695.9126,-16.57338304,0,Normal,-0.106981464,Saudi Arabia,Zain KSA
17373215285,28,19,2,22,299.550786,0.219338775,0.878809883,1,19,0.678571,0,454375,2,0.678571,4,701554.1012,17.8903081,0,Normal,-0.170993526,Canada,Rogers
491643096348,28,19,2,22,339.249391,0.693846246,0.24024771,1,19,0.678571,0,106177,4,0.678571,2,-403298.7005,-19.64179724,0,Normal,-0.16502783,Germany,T-Mobile DE
966536501673,29,20,2,23,301.43186,0.207597466,0.286689854,1,20,0.689655,0,611088,1,0.689655,1,538895.2144,-12.49326236,0,Normal,-0.152930132,Saudi Arabia,STC
